1.160	310.4	1.000	1761.4	0.899
1.170	315.9	1.000	1287.3	0.832
1.180	317.1	1.000	1252.2	0.872
1.190	307.4	1.000	934.3	0.921
1.200	310.6	1.000	472.9	0.815
1.210	314.1	1.000	345.1	0.468
1.220	306.1	1.000	235.7	0.603
1.230	305.3	1.000	207.3	0.569
1.240	303.1	1.000	234.7	0.726
1.250	300.7	1.000	178.3	0.865
1.260	0.0	0.000	117.0	0.606
1.270	0.0	0.000	189.6	0.502
1.280	0.0	0.000	353.8	0.163
1.290	0.0	0.000	440.3	0.297
1.300	0.0	0.000	471.8	0.215
1.310	0.0	0.000	401.1	0.229
1.320	0.0	0.000	376.9	0.320
1.330	0.0	0.000	286.3	0.202
1.340	0.0	0.000	229.5	0.311
1.350	0.0	0.000	250.6	0.296
1.360	0.0	0.000	261.0	0.177
1.370	0.0	0.000	1016.5	0.205
1.380	0.0	0.000	878.3	0.243
1.390	0.0	0.000	410.0	0.206
1.400	0.0	0.000	540.9	0.275
1.410	250.2	1.000	963.3	0.887
1.420	235.3	1.000	961.3	0.925
1.430	234.0	1.000	956.6	0.946
1.440	228.5	1.000	765.8	0.925
1.450	223.8	1.000	665.5	0.967
1.460	219.6	1.000	616.6	0.916
1.470	217.5	1.000	686.9	0.964
1.480	215.5	1.000	611.8	0.954
1.490	212.7	1.000	483.6	0.959
1.500	212.7	1.000	430.7	0.948
1.510	207.5	1.000	343.2	0.860
1.520	204.6	1.000	288.6	0.888
1.530	200.5	1.000	296.9	0.874
1.540	198.0	1.000	349.1	0.723
1.550	201.2	1.000	380.1	0.760
1.560	200.3	1.000	340.7	0.780
1.570	195.9	1.000	313.7	0.806
1.580	195.0	1.000	322.5	0.708
1.590	197.5	1.000	356.3	0.817
1.600	196.7	1.000	380.2	0.758
1.610	196.8	1.000	396.1	0.737
1.620	194.5	1.000	375.5	0.806
1.630	196.1	1.000	362.5	0.815
1.640	195.9	1.000	375.4	0.777
1.650	192.9	1.000	970.4	0.685
1.660	201.1	1.000	1229.6	0.124
1.670	197.1	1.000	1031.4	0.351
1.680	191.9	1.000	1307.5	0.407
1.690	191.3	1.000	975.9	0.542
1.700	193.4	1.000	1004.6	0.745
1.710	191.0	1.000	1076.2	0.772
1.720	191.4	1.000	1206.4	0.718
1.730	189.7	1.000	1178.2	0.832
1.740	190.5	1.000	1034.9	0.902
1.750	189.5	1.000	865.6	0.937
1.760	188.9	1.000	606.9	0.963
1.770	185.1	1.000	373.9	0.636
1.780	0.0	0.000	312.8	0.521
1.790	0.0	0.000	285.8	0.438
1.800	0.0	0.000	168.3	0.451
1.810	0.0	0.000	93.4	0.586
1.820	0.0	0.000	73.2	0.639
1.830	0.0	0.000	124.8	0.422
1.840	0.0	0.000	244.3	0.646
1.850	0.0	0.000	476.2	0.334
1.860	0.0	0.000	773.3	0.369
1.870	0.0	0.000	665.6	0.277
1.880	0.0	0.000	463.8	0.288
1.890	0.0	0.000	519.3	0.214
1.900	0.0	0.000	624.3	0.396
1.910	0.0	0.000	613.2	0.383
1.920	0.0	0.000	560.6	0.680
1.930	0.0	0.000	823.5	0.561
1.940	0.0	0.000	815.6	0.468
1.950	0.0	0.000	596.2	0.635
1.960	0.0	0.000	641.8	0.715
1.970	0.0	0.000	600.6	0.773
1.980	0.0	0.000	705.6	0.568
1.990	0.0	0.000	826.9	0.565
2.000	0.0	0.000	909.6	0.326
2.010	0.0	0.000	1021.7	0.487
2.020	0.0	0.000	884.5	0.513
2.030	0.0	0.000	820.1	0.556
2.040	0.0	0.000	808.6	0.447
2.050	0.0	0.000	651.5	0.487
